source_sheet,SNP,CHR,BP,P,Base,Gene
"gwas p<7E-4, keep reseq SNPs",rs12446021,16,66657495,0.000116782,1,CMTM4
"gwas p<7E-4, keep reseq SNPs",rs13299670,9,137842881,0.000116887,1,-
"gwas p<7E-4, keep reseq SNPs",rs894961,2,55347472,0.000119108,1,-
"gwas p<7E-4, keep reseq SNPs",rs2368042,3,193820987,0.000119598,1,RP11-135A1.3
"gwas p<7E-4, keep reseq SNPs",rs62567125,9,82800347,0.000120368,1,-
"gwas p<7E-4, keep reseq SNPs",rs2002872,7,36122982,0.000122112,1,PP13004
"gwas p<7E-4, keep reseq SNPs",rs7536059,1,15427535,0.00012408,1,KAZN
"gwas p<7E-4, keep reseq SNPs",rs116753436,1,151258314,0.000124257,1,RP11-126K1.2
"gwas p<7E-4, keep reseq SNPs",rs6576874,1,87675036,0.000124582,1,-
"gwas p<7E-4, keep reseq SNPs",rs78184124,2,83601234,0.00012474,1,-
"gwas p<7E-4, keep reseq SNPs",rs11990135,8,16654986,0.00012511,1,RP11-13N12.1
"gwas p<7E-4, keep reseq SNPs",rs62444249,7,2562874,0.000125438,1,LFNG
"gwas p<7E-4, keep reseq SNPs",rs10963500,9,1826830,0.000126134,1,-
"gwas p<7E-4, keep reseq SNPs",rs62479890,7,125201843,0.000126744,1,-
"gwas p<7E-4, keep reseq SNPs",rs77875753,5,163731541,0.000126925,1,CTC-340A15.2
"gwas p<7E-4, keep reseq SNPs",rs112291348,13,93708678,0.000127908,1,LINC00363
"gwas p<7E-4, keep reseq SNPs",rs117385170,13,90165957,0.000128689,1,-
"gwas p<7E-4, keep reseq SNPs",rs16940430,18,21591022,0.000128779,1,TTC39C
"gwas p<7E-4, keep reseq SNPs",rs76178298,12,10206439,0.000129119,1,CLEC9A
"gwas p<7E-4, keep reseq SNPs",rs67681234,8,122465745,0.000129681,1,-
"gwas p<7E-4, keep reseq SNPs",rs12275748,11,15170235,0.000130043,1,INSC
"gwas p<7E-4, keep reseq SNPs",rs10170021,2,170295503,0.000130888,1,-
"gwas p<7E-4, keep reseq SNPs",rs2510788,4,95438406,0.000131047,1,PDLIM5
"gwas p<7E-4, keep reseq SNPs",rs79705403,1,17901228,0.000131059,1,ARHGEF10L
"gwas p<7E-4, keep reseq SNPs",rs2092644,20,11354221,0.000131614,1,-
"gwas p<7E-4, keep reseq SNPs",rs4807628,19,4747146,0.000132679,1,-
"gwas p<7E-4, keep reseq SNPs",rs4794159,17,48619249,0.000132868,1,EPN3
"gwas p<7E-4, keep reseq SNPs",rs4505773,4,162063065,0.000132922,1,-
"gwas p<7E-4, keep reseq SNPs",rs8055351,16,79025066,0.000132997,1,WWOX
"gwas p<7E-4, keep reseq SNPs",rs112899837,7,78912259,0.000133624,1,MAGI2
"gwas p<7E-4, keep reseq SNPs",rs72705319,14,92309802,0.000135927,1,TC2N
"gwas p<7E-4, keep reseq SNPs",rs2077740,12,130800646,0.000136109,1,-
"gwas p<7E-4, keep reseq SNPs",rs117642669,14,66152034,0.000136246,1,FUT8
"gwas p<7E-4, keep reseq SNPs",rs11870566,17,55471584,0.000137087,1,MSI2
"gwas p<7E-4, keep reseq SNPs",rs10895264,11,102010681,0.000137394,1,YAP1
"gwas p<7E-4, keep reseq SNPs",rs57470828,18,24157605,0.000138146,1,KCTD1
"gwas p<7E-4, keep reseq SNPs",rs78533357,1,242238028,0.000138771,1,-
"gwas p<7E-4, keep reseq SNPs",rs117759707,19,46465331,0.000139172,1,NOVA2
"gwas p<7E-4, keep reseq SNPs",rs12601984,17,31951416,0.00013948,1,RP11-31I22.2
"gwas p<7E-4, keep reseq SNPs",rs690244,3,16435640,0.000139504,1,RFTN1
"gwas p<7E-4, keep reseq SNPs",rs77157627,18,27719532,0.000140025,1,-
"gwas p<7E-4, keep reseq SNPs",rs73182873,3,95142796,0.000140357,1,-
"gwas p<7E-4, keep reseq SNPs",rs2361278,3,36602353,0.000140452,1,-
"gwas p<7E-4, keep reseq SNPs",rs76804660,21,19320423,0.000141584,1,CHODL
"gwas p<7E-4, keep reseq SNPs",rs2121817,3,77509292,0.000143075,1,ROBO2
"gwas p<7E-4, keep reseq SNPs",rs75764565,21,35213437,0.000143555,1,ITSN1
"gwas p<7E-4, keep reseq SNPs",rs115746478,3,178917488,0.000143615,1,PIK3CA
"gwas p<7E-4, keep reseq SNPs",rs142747719,9,28005073,0.000143861,1,LINGO2
"gwas p<7E-4, keep reseq SNPs",rs7645010,3,43776774,0.000144075,1,-
"gwas p<7E-4, keep reseq SNPs",rs146868039,11,726846,0.000144119,1,EPS8L2
"gwas p<7E-4, keep reseq SNPs",rs115730289,5,1316994,0.000144297,1,CLPTM1L
"gwas p<7E-4, keep reseq SNPs",rs115886205,1,163005628,0.00014433,1,-
"gwas p<7E-4, keep reseq SNPs",rs61963184,13,41493124,0.000145654,1,SUGT1P3
"gwas p<7E-4, keep reseq SNPs",rs34226314,11,2571522,0.000145848,1,KCNQ1
"gwas p<7E-4, keep reseq SNPs",rs1416490,1,192160274,0.000147385,1,-
"gwas p<7E-4, keep reseq SNPs",rs7547997,1,158341273,0.000147385,1,-
"gwas p<7E-4, keep reseq SNPs",rs9942061,3,169393336,0.000147385,1,-
"gwas p<7E-4, keep reseq SNPs",rs143731718,1,182371754,0.000148604,1,TEDDM1
"gwas p<7E-4, keep reseq SNPs",rs7541956,1,111909048,0.000148941,1,CHIAP3
"gwas p<7E-4, keep reseq SNPs",rs13416703,2,59393147,0.000149226,1,-
"gwas p<7E-4, keep reseq SNPs",rs2130032,7,154550399,0.000149593,1,DPP6
"gwas p<7E-4, keep reseq SNPs",rs138280654,7,32233708,0.000151303,1,PDE1C
"gwas p<7E-4, keep reseq SNPs",rs4834988,4,145478777,0.000151434,1,-
"gwas p<7E-4, keep reseq SNPs",rs12350531,9,116356373,0.000151463,1,RGS3
"gwas p<7E-4, keep reseq SNPs",rs115993706,5,66435720,0.000151579,1,MAST4
"gwas p<7E-4, keep reseq SNPs",rs62156634,2,130660389,0.000151697,1,-
"gwas p<7E-4, keep reseq SNPs",rs6603928,1,205920073,0.00015286,1,-
"gwas p<7E-4, keep reseq SNPs",rs4638092,1,214735146,0.00015301,1,-
"gwas p<7E-4, keep reseq SNPs",rs543112465,1,183790128,0.000154262,1,RGL1
"gwas p<7E-4, keep reseq SNPs",rs77624736,2,122278000,0.000154501,1,CLASP1
"gwas p<7E-4, keep reseq SNPs",rs74385543,11,84694793,0.000155276,1,DLG2
"gwas p<7E-4, keep reseq SNPs",rs112752083,6,74574448,0.0001553,1,-
"gwas p<7E-4, keep reseq SNPs",rs144799532,4,181428276,0.000155372,1,-
"gwas p<7E-4, keep reseq SNPs",rs142891483,1,10227327,0.000155909,1,UBE4B
"gwas p<7E-4, keep reseq SNPs",rs116727451,5,52897831,0.000156,1,NDUFS4
"gwas p<7E-4, keep reseq SNPs",rs7356565,5,164755174,0.000156337,1,-
"gwas p<7E-4, keep reseq SNPs",rs78234315,13,45982795,0.000156469,1,SLC25A30
"gwas p<7E-4, keep reseq SNPs",rs76934544,11,70686675,0.000156917,1,SHANK2
"gwas p<7E-4, keep reseq SNPs",rs116329305,5,53129289,0.000157328,1,-
"gwas p<7E-4, keep reseq SNPs",rs76160568,4,909892,0.000157345,1,GAK
"gwas p<7E-4, keep reseq SNPs",rs7248307,19,45113117,0.00015746,1,IGSF23
"gwas p<7E-4, keep reseq SNPs",rs3742599,14,65411908,0.000157624,1,GPX2
"gwas p<7E-4, keep reseq SNPs",rs10207587,2,230270604,0.000157667,1,DNER
"gwas p<7E-4, keep reseq SNPs",rs31874,5,140369318,0.000157743,1,PCDHAC2
"gwas p<7E-4, keep reseq SNPs",rs10962857,9,17080337,0.000158091,1,RP11-132E11.2
"gwas p<7E-4, keep reseq SNPs",rs1273431,16,8852809,0.000158305,1,ABAT
"gwas p<7E-4, keep reseq SNPs",rs115211834,4,155287863,0.000158505,1,DCHS2
"gwas p<7E-4, keep reseq SNPs",rs73114846,7,53566309,0.000160686,1,-
"gwas p<7E-4, keep reseq SNPs",rs6970647,7,21729754,0.000161003,1,DNAH11
"gwas p<7E-4, keep reseq SNPs",rs138823636,8,53623265,0.000161649,1,RB1CC1
"gwas p<7E-4, keep reseq SNPs",rs2353082,7,72913168,0.000161651,1,BAZ1B
"gwas p<7E-4, keep reseq SNPs",rs11543208,11,67763282,0.000161813,1,UNC93B1
"gwas p<7E-4, keep reseq SNPs",rs76745328,8,17939675,0.000162831,1,ASAH1
"gwas p<7E-4, keep reseq SNPs",rs117462479,21,43340243,0.00016291,1,C2CD2
"gwas p<7E-4, keep reseq SNPs",rs59093775,19,46374037,0.00016454,1,FOXA3
"gwas p<7E-4, keep reseq SNPs",rs6532150,4,90186759,0.000165489,1,GPRIN3
"gwas p<7E-4, keep reseq SNPs",rs72789809,2,33074113,0.000166775,1,LINC00486
"gwas p<7E-4, keep reseq SNPs",rs2209258,6,93825256,0.000167137,1,-
"gwas p<7E-4, keep reseq SNPs",rs145725735,18,77312301,0.000167908,1,-
"gwas p<7E-4, keep reseq SNPs",rs60845940,10,4737171,0.00016819,1,-
"gwas p<7E-4, keep reseq SNPs",rs117324089,17,17679426,0.000168497,1,RAI1
"gwas p<7E-4, keep reseq SNPs",rs61988432,14,91860055,0.000169141,1,CCDC88C
"gwas p<7E-4, keep reseq SNPs",rs181115776,3,187484279,0.000169235,1,-
"gwas p<7E-4, keep reseq SNPs",rs11246332,11,851214,0.000169675,1,TSPAN4
"gwas p<7E-4, keep reseq SNPs",rs71314084,3,161982705,0.000169715,1,-
"gwas p<7E-4, keep reseq SNPs",rs56244040,9,92953458,0.000170484,1,-
"gwas p<7E-4, keep reseq SNPs",rs2526700,1,242019999,0.000170634,1,EXO1
"gwas p<7E-4, keep reseq SNPs",rs1422506,4,181476804,0.00017073,1,-
"gwas p<7E-4, keep reseq SNPs",rs13196624,6,43358663,0.000171123,1,-
"gwas p<7E-4, keep reseq SNPs",rs9323077,14,43799609,0.000171178,1,-
"gwas p<7E-4, keep reseq SNPs",rs80309811,16,6641528,0.000171375,1,RBFOX1
"gwas p<7E-4, keep reseq SNPs",rs148889449,7,105202251,0.000171391,1,RINT1
"gwas p<7E-4, keep reseq SNPs",rs140082948,2,130290030,0.000173276,1,-
"gwas p<7E-4, keep reseq SNPs",rs12665063,6,163274306,0.000173862,1,PACRG
"gwas p<7E-4, keep reseq SNPs",rs2233752,14,58755480,0.000174497,1,AL132989.1
"gwas p<7E-4, keep reseq SNPs",rs11855539,15,80614967,0.000175216,1,LINC00927
"gwas p<7E-4, keep reseq SNPs",rs77581715,9,26479156,0.000175299,1,-
"gwas p<7E-4, keep reseq SNPs",rs10776482,4,38774785,0.000176258,1,TLR10
"gwas p<7E-4, keep reseq SNPs",rs1606814,2,180476998,0.000176541,1,ZNF385B
"gwas p<7E-4, keep reseq SNPs",rs2968504,7,71892870,0.000176861,1,CALN1
"gwas p<7E-4, keep reseq SNPs",rs2080252,14,73341907,0.000177497,1,DPF3
"gwas p<7E-4, keep reseq SNPs",rs115442768,5,63615309,0.000177544,1,RNF180
"gwas p<7E-4, keep reseq SNPs",rs150232473,17,74138785,0.00017954,1,RNF157
"gwas p<7E-4, keep reseq SNPs",rs28703652,16,88620640,0.000179789,1,-
"gwas p<7E-4, keep reseq SNPs",rs61546266,2,121102534,0.000180391,1,INHBB
"gwas p<7E-4, keep reseq SNPs",rs11080077,17,27452936,0.00018042,1,MYO18A
"gwas p<7E-4, keep reseq SNPs",rs12427108,12,118257915,0.000180822,1,KSR2
"gwas p<7E-4, keep reseq SNPs",rs10464979,8,135960520,0.000181241,1,-
"gwas p<7E-4, keep reseq SNPs",rs7616756,3,139076974,0.000182623,1,COPB2
"gwas p<7E-4, keep reseq SNPs",rs12402006,1,150869829,0.00018336,1,-
"gwas p<7E-4, keep reseq SNPs",rs76197235,5,61311946,0.000183922,1,-
"gwas p<7E-4, keep reseq SNPs",rs12451543,17,74853368,0.000184826,1,LINC00868
"gwas p<7E-4, keep reseq SNPs",rs141178967,14,65678858,0.000184937,1,CTD-2509G16.2
"gwas p<7E-4, keep reseq SNPs",rs4245248,18,45587497,0.000185346,1,ZBTB7C
"gwas p<7E-4, keep reseq SNPs",rs143555750,17,74999561,0.000186034,1,-
"gwas p<7E-4, keep reseq SNPs",rs56151241,2,7388544,0.000186748,1,-
"gwas p<7E-4, keep reseq SNPs",rs3131520,1,25198575,0.000186873,1,-
"gwas p<7E-4, keep reseq SNPs",rs56184452,6,91463113,0.000187415,1,-
"gwas p<7E-4, keep reseq SNPs",rs62064093,17,17658090,0.000188341,1,RAI1
"gwas p<7E-4, keep reseq SNPs",rs115375882,1,14875333,0.000188643,1,-
"gwas p<7E-4, keep reseq SNPs",rs7595507,2,113775749,0.000189096,1,IL36B
"gwas p<7E-4, keep reseq SNPs",rs79635406,11,85350113,0.000189427,1,TMEM126B
"gwas p<7E-4, keep reseq SNPs",rs149747748,5,96650728,0.000189437,1,RP11-155G15.2
"gwas p<7E-4, keep reseq SNPs",rs142880905,20,62439807,0.000190417,1,ZBTB46
"gwas p<7E-4, keep reseq SNPs",rs146797502,19,18301023,0.000190617,1,MPV17L2
"gwas p<7E-4, keep reseq SNPs",rs73161745,7,99893765,0.000190684,1,-
"gwas p<7E-4, keep reseq SNPs",rs117782114,6,165525234,0.000193162,1,-
"gwas p<7E-4, keep reseq SNPs",rs210144,6,33547430,0.000194052,1,BAK1
"gwas p<7E-4, keep reseq SNPs",rs11584323,1,51457904,0.000195383,1,-
"gwas p<7E-4, keep reseq SNPs",rs73090254,20,8394349,0.000195633,1,PLCB1
"gwas p<7E-4, keep reseq SNPs",rs788209,10,27434716,0.000195782,1,YME1L1
"gwas p<7E-4, keep reseq SNPs",rs2125339,5,172239664,0.000196652,1,RP11-536N17.1
"gwas p<7E-4, keep reseq SNPs",rs182472026,9,30569181,0.000198252,1,-
"gwas p<7E-4, keep reseq SNPs",rs76803747,9,109422818,0.000198578,1,RP11-308N19.4
"gwas p<7E-4, keep reseq SNPs",rs74523358,11,86341813,0.00019885,1,ME3
"gwas p<7E-4, keep reseq SNPs",rs78900447,5,177570507,0.00019908,1,RMND5B
"gwas p<7E-4, keep reseq SNPs",rs73221259,12,120084274,0.000199444,1,TMEM233
"gwas p<7E-4, keep reseq SNPs",rs3130279,6,32112626,0.000199447,1,PRRT1
"gwas p<7E-4, keep reseq SNPs",rs173441,5,79893519,0.000200645,1,-
"gwas p<7E-4, keep reseq SNPs",rs116514306,14,73593328,0.000201589,1,-
"gwas p<7E-4, keep reseq SNPs",rs114217826,4,186721520,0.000202434,1,SORBS2
"gwas p<7E-4, keep reseq SNPs",rs3791337,2,113945455,0.000202838,1,PSD4
"gwas p<7E-4, keep reseq SNPs",rs7590092,2,213724031,0.000203042,1,AC079610.1
"gwas p<7E-4, keep reseq SNPs",rs75291377,18,22153149,0.000203051,1,-
"gwas p<7E-4, keep reseq SNPs",rs1015097,3,70321857,0.00020328,1,RP11-231I13.2
"gwas p<7E-4, keep reseq SNPs",rs79564284,11,110739467,0.000205101,1,-
"gwas p<7E-4, keep reseq SNPs",5:159931967,5,159931967,0.000205793,1,NA
"gwas p<7E-4, keep reseq SNPs",rs112572598,16,12146873,0.000206836,1,SNX29
"gwas p<7E-4, keep reseq SNPs",rs11029805,11,27074473,0.000206881,1,BBOX1
"gwas p<7E-4, keep reseq SNPs",rs990225,15,80539598,0.000207172,1,RP11-2E17.1
"gwas p<7E-4, keep reseq SNPs",rs35791962,19,50183449,0.000207345,1,PRMT1
"gwas p<7E-4, keep reseq SNPs",rs145802912,4,102594041,0.00020812,1,BANK1
"gwas p<7E-4, keep reseq SNPs",rs114707228,4,172820019,0.000208289,1,GALNTL6
"gwas p<7E-4, keep reseq SNPs",rs7944589,11,126871490,0.00020929,1,KIRREL3
"gwas p<7E-4, keep reseq SNPs",rs75478023,14,105683386,0.000210357,1,BRF1
"gwas p<7E-4, keep reseq SNPs",rs2853445,2,233386583,0.000210906,1,CHRND
"gwas p<7E-4, keep reseq SNPs",rs12445639,16,84509396,0.000211422,1,TLDC1
"gwas p<7E-4, keep reseq SNPs",rs144736502,16,89619060,0.000211757,1,SPG7
"gwas p<7E-4, keep reseq SNPs",rs11988449,8,87119322,0.000212005,1,ATP6V0D2
"gwas p<7E-4, keep reseq SNPs",rs79252367,3,55066713,0.000212553,1,CACNA2D3
"gwas p<7E-4, keep reseq SNPs",rs74835299,11,122402607,0.000213072,1,-
"gwas p<7E-4, keep reseq SNPs",rs118122103,11,6000645,0.000213629,1,-
"gwas p<7E-4, keep reseq SNPs",rs139520813,2,114657385,0.000213902,1,ACTR3
"gwas p<7E-4, keep reseq SNPs",rs76327889,15,78296023,0.000215596,1,TBC1D2B
"gwas p<7E-4, keep reseq SNPs",rs117113266,14,86266459,0.000216939,1,-
"gwas p<7E-4, keep reseq SNPs",rs13389814,2,119741950,0.00021706,1,MARCO
"gwas p<7E-4, keep reseq SNPs",rs115770301,3,76629898,0.000217924,1,ROBO2
"gwas p<7E-4, keep reseq SNPs",rs12425922,12,75505529,0.000218565,1,KCNC2
"gwas p<7E-4, keep reseq SNPs",rs4709392,6,160460362,0.000218632,1,IGF2R
"gwas p<7E-4, keep reseq SNPs",rs706433,1,58906133,0.000218955,1,-
"gwas p<7E-4, keep reseq SNPs",rs12141084,1,42117737,0.000219239,1,HIVEP3
"gwas p<7E-4, keep reseq SNPs",rs34625679,4,182532576,0.000219407,1,-
"gwas p<7E-4, keep reseq SNPs",rs145748069,13,105019529,0.00021993,1,-
"gwas p<7E-4, keep reseq SNPs",rs5744023,11,1297352,0.000220245,1,TOLLIP
"gwas p<7E-4, keep reseq SNPs",rs556075,19,3185636,0.000220519,1,NCLN
"gwas p<7E-4, keep reseq SNPs",rs10964983,9,21413803,0.000221406,1,IFNA8
"gwas p<7E-4, keep reseq SNPs",rs73160383,22,34969110,0.000222083,1,-
"gwas p<7E-4, keep reseq SNPs",rs143783912,13,61352971,0.000223154,1,-
"gwas p<7E-4, keep reseq SNPs",rs146747501,2,197874677,0.000223572,1,ANKRD44
"gwas p<7E-4, keep reseq SNPs",rs78571325,10,12390027,0.000223941,1,CAMK1D
"gwas p<7E-4, keep reseq SNPs",rs1781824,10,79653572,0.000224248,1,DLG5
"gwas p<7E-4, keep reseq SNPs",rs73114776,7,53254323,0.000224899,1,HAUS6P1
"gwas p<7E-4, keep reseq SNPs",rs142111630,1,188849171,0.000225571,1,RP11-316I3.2
"gwas p<7E-4, keep reseq SNPs",rs75434614,15,49242519,0.000225856,1,SHC4
"gwas p<7E-4, keep reseq SNPs",rs13085908,3,35832983,0.000226426,1,ARPP21
"gwas p<7E-4, keep reseq SNPs",rs140691101,7,99424391,0.000226514,1,CYP3A43
"gwas p<7E-4, keep reseq SNPs",rs6497172,15,94663438,0.000226575,1,-
"gwas p<7E-4, keep reseq SNPs",rs7626676,3,135650750,0.000226652,1,-
"gwas p<7E-4, keep reseq SNPs",rs5026278,6,121902979,0.000228557,1,RNU2-8P
"gwas p<7E-4, keep reseq SNPs",rs4035062,3,12719739,0.000228803,1,CRIP1P1
"gwas p<7E-4, keep reseq SNPs",rs179306,22,23894697,0.000229347,1,-
"gwas p<7E-4, keep reseq SNPs",rs142622297,6,123109246,0.000230087,1,SMPDL3A
"gwas p<7E-4, keep reseq SNPs",rs72705043,4,186942273,0.000230367,1,-
"gwas p<7E-4, keep reseq SNPs",rs148976762,17,21099755,0.000230719,1,DHRS7B
"gwas p<7E-4, keep reseq SNPs",rs7648481,3,36743879,0.00023211,1,-
"gwas p<7E-4, keep reseq SNPs",rs9799240,3,118828295,0.000232147,1,IGSF11
"gwas p<7E-4, keep reseq SNPs",rs115660629,3,69341552,0.000232381,1,FRMD4B
"gwas p<7E-4, keep reseq SNPs",rs143168788,13,62691648,0.000232452,1,-
"gwas p<7E-4, keep reseq SNPs",rs118106888,6,125305327,0.000233283,1,RNF217
"gwas p<7E-4, keep reseq SNPs",rs12681222,8,77403483,0.000233981,1,LINC01111
"gwas p<7E-4, keep reseq SNPs",rs73080932,7,23754964,0.000234469,1,STK31
"gwas p<7E-4, keep reseq SNPs",rs138224274,10,18331179,0.000234653,1,SLC39A12
"gwas p<7E-4, keep reseq SNPs",rs139193506,1,116542250,0.00023551,1,SLC22A15
"gwas p<7E-4, keep reseq SNPs",rs117959895,7,48061793,0.000235906,1,SUN3
"gwas p<7E-4, keep reseq SNPs",rs113382956,21,37750829,0.000236445,1,MORC3
"gwas p<7E-4, keep reseq SNPs",rs142339177,22,49419475,0.000236564,1,-
"gwas p<7E-4, keep reseq SNPs",rs11950427,5,126769146,0.000237,1,MEGF10
"gwas p<7E-4, keep reseq SNPs",rs12984428,19,50199616,0.000237417,1,CPT1C
"gwas p<7E-4, keep reseq SNPs",rs6862580,5,65083865,0.000237417,1,NLN
"gwas p<7E-4, keep reseq SNPs",rs10979968,9,112388190,0.000237796,1,-
"gwas p<7E-4, keep reseq SNPs",rs4599833,8,6033545,0.000238901,1,RP11-124B13.1
"gwas p<7E-4, keep reseq SNPs",rs144948432,15,59291839,0.000238941,1,RNF111
"gwas p<7E-4, keep reseq SNPs",rs2008173,16,67856240,0.000239049,1,TSNAXIP1
"gwas p<7E-4, keep reseq SNPs",rs71510612,8,18470506,0.000240286,1,PSD3
"gwas p<7E-4, keep reseq SNPs",rs117076966,22,31283106,0.000240719,1,OSBP2
"gwas p<7E-4, keep reseq SNPs",rs55860634,12,29059031,0.000241085,1,-
"gwas p<7E-4, keep reseq SNPs",rs9304287,18,40421022,0.000241224,1,RIT2
"gwas p<7E-4, keep reseq SNPs",rs11058169,12,125917936,0.000242255,1,TMEM132B
"gwas p<7E-4, keep reseq SNPs",rs113712251,18,71865485,0.000242507,1,-
"gwas p<7E-4, keep reseq SNPs",rs34210462,16,79119927,0.000242606,1,WWOX
"gwas p<7E-4, keep reseq SNPs",rs142127493,7,47107749,0.000243339,1,AC004870.3
"gwas p<7E-4, keep reseq SNPs",rs72728027,8,128227188,0.000243576,1,CCAT1
"gwas p<7E-4, keep reseq SNPs",rs11759207,6,167213414,0.000244772,1,RPS6KA2
"gwas p<7E-4, keep reseq SNPs",rs12769037,10,11343904,0.00024521,1,CELF2
"gwas p<7E-4, keep reseq SNPs",rs67489726,7,38203754,0.000245687,1,-
"gwas p<7E-4, keep reseq SNPs",rs117688218,15,40859088,0.000245738,1,RPUSD2
"gwas p<7E-4, keep reseq SNPs",rs1062707,15,58000981,0.000245781,1,POLR2M
"gwas p<7E-4, keep reseq SNPs",rs2857694,6,31587870,0.000247766,1,BX511262.2
"gwas p<7E-4, keep reseq SNPs",rs2857694,6,31587870,0.000247766,1,PRRC2A
"gwas p<7E-4, keep reseq SNPs",rs72715377,1,93618541,0.000247807,1,TMED5
"gwas p<7E-4, keep reseq SNPs",rs8055394,16,24457121,0.000247884,1,-
"gwas p<7E-4, keep reseq SNPs",rs17372089,13,89885968,0.000251355,1,LINC01047
"gwas p<7E-4, keep reseq SNPs",rs116575227,5,51243118,0.000251763,1,-
"gwas p<7E-4, keep reseq SNPs",rs143519306,20,21244510,0.000252329,1,ZNF877P
"gwas p<7E-4, keep reseq SNPs",rs72931012,1,67764815,0.000252329,1,-
"gwas p<7E-4, keep reseq SNPs",rs12934336,16,61143200,0.000252508,1,-
"gwas p<7E-4, keep reseq SNPs",rs7563234,2,24472918,0.000252929,1,ITSN2
"gwas p<7E-4, keep reseq SNPs",rs12992995,2,175197545,0.000253245,1,SP9
"gwas p<7E-4, keep reseq SNPs",rs28832971,8,140588419,0.000253361,1,-
"gwas p<7E-4, keep reseq SNPs",rs57625989,19,49436926,0.000253405,1,DHDH
"gwas p<7E-4, keep reseq SNPs",rs12339156,9,35915230,0.000253676,1,LINC00961
"gwas p<7E-4, keep reseq SNPs",rs2301594,6,16754366,0.000253909,1,ATXN1
"gwas p<7E-4, keep reseq SNPs",rs11069216,12,119425174,0.000254621,1,SRRM4
"gwas p<7E-4, keep reseq SNPs",rs115022834,9,135450543,0.000256666,1,C9orf171
"gwas p<7E-4, keep reseq SNPs",rs77994606,18,28763724,0.000256888,1,-
"gwas p<7E-4, keep reseq SNPs",rs2055823,8,22634368,0.000257594,1,PEBP4
"gwas p<7E-4, keep reseq SNPs",rs146907991,7,13778461,0.000259692,1,-
"gwas p<7E-4, keep reseq SNPs",rs112256822,14,95066847,0.000260122,1,-
"gwas p<7E-4, keep reseq SNPs",rs113067328,7,17846603,0.00026035,1,SNX13
"gwas p<7E-4, keep reseq SNPs",rs7803365,7,135021399,0.000261474,1,-
"gwas p<7E-4, keep reseq SNPs",rs72812228,10,74544448,0.000261871,1,MCU
"gwas p<7E-4, keep reseq SNPs",rs112851070,6,43596814,0.000262391,1,GTPBP2
"gwas p<7E-4, keep reseq SNPs",rs55672765,10,105504654,0.00026257,1,SH3PXD2A
"gwas p<7E-4, keep reseq SNPs",rs12227562,12,113470919,0.000263021,1,-
"gwas p<7E-4, keep reseq SNPs",rs11240544,1,205615442,0.000263297,1,-
"gwas p<7E-4, keep reseq SNPs",rs869372,13,113525200,0.000263642,1,ATP11A
"gwas p<7E-4, keep reseq SNPs",rs56287697,5,12420236,0.000263792,1,-
"gwas p<7E-4, keep reseq SNPs",rs2271862,9,139906359,0.000264146,1,ABCA2
"gwas p<7E-4, keep reseq SNPs",rs77927647,5,140409765,0.000264562,1,-
"gwas p<7E-4, keep reseq SNPs",rs149186415,14,71335382,0.000264813,1,-
"gwas p<7E-4, keep reseq SNPs",rs115574557,5,100919864,0.000266796,1,RN7SL802P
"gwas p<7E-4, keep reseq SNPs",rs1230666,1,114173410,0.00026703,1,MAGI3
"gwas p<7E-4, keep reseq SNPs",rs12118847,1,191890634,0.000267487,1,RP11-541F9.2
"gwas p<7E-4, keep reseq SNPs",rs6470376,8,126765435,0.000267914,1,RP11-697B24.1
"gwas p<7E-4, keep reseq SNPs",rs75332479,2,120315737,0.000269649,1,PCDP1
"gwas p<7E-4, keep reseq SNPs",rs138060095,21,38372515,0.000269899,1,-
"gwas p<7E-4, keep reseq SNPs",rs113110460,11,87825858,0.000269928,1,RP11-164N3.2
"gwas p<7E-4, keep reseq SNPs",rs41482151,19,39152743,0.000271473,1,ACTN4
"gwas p<7E-4, keep reseq SNPs",rs7873923,9,111255387,0.000271785,1,-
"gwas p<7E-4, keep reseq SNPs",rs62071300,17,3400088,0.00027205,1,ASPA
"gwas p<7E-4, keep reseq SNPs",rs45619034,22,28145214,0.000272151,1,MN1
"gwas p<7E-4, keep reseq SNPs",rs146941500,13,21504171,0.000273296,1,-
"gwas p<7E-4, keep reseq SNPs",rs11600683,11,134407305,0.000273536,1,-
"gwas p<7E-4, keep reseq SNPs",rs56744128,9,77248731,0.000273816,1,RORB
"gwas p<7E-4, keep reseq SNPs",rs61294522,4,101011946,0.000274221,1,RP11-15B17.1
"gwas p<7E-4, keep reseq SNPs",rs116706272,1,114806119,0.00027442,1,RP4-543J13.1
"gwas p<7E-4, keep reseq SNPs",rs13144383,4,139090804,0.000274538,1,SLC7A11
"gwas p<7E-4, keep reseq SNPs",rs274850,2,145946239,0.000274922,1,-
"gwas p<7E-4, keep reseq SNPs",rs61898996,11,84331786,0.000275948,1,DLG2
"gwas p<7E-4, keep reseq SNPs",rs76755938,10,111977741,0.000276798,1,MXI1
"gwas p<7E-4, keep reseq SNPs",rs999885,7,99701176,0.000276843,1,AP4M1
"gwas p<7E-4, keep reseq SNPs",rs111383624,2,231544239,0.000277268,1,-
"gwas p<7E-4, keep reseq SNPs",rs12821942,12,7942618,0.000277469,1,NANOG
"gwas p<7E-4, keep reseq SNPs",rs114919677,3,144323908,0.000277966,1,-
